Processed Text,Original Scores,Class
freaky scene crew wonder ghost imagine alive,0.1,1
sly wink other without become postmodern joke make creepy man sardine warp logic,-0.3125,-1
long leave justine wonder happen wish well whatever might mean,-0.18125,-1
still pretentious fill subtext entertain enough face value recommend anyone look something different,-0.09999999999999999,-1
call wimp cry three time animate sweet film,0.35,1
notorious cho oodle vulgar highlight,-0.7,-2
inspire heartaffecte film desperate attempt vietnamese refugee live we relocation camp keep hope alive,-0.12121212121212122,-1
level maturity display yearold firsttime feature director astonish consider inexperience subject matter,-0.16666666666666666,-1
splendid entertainment young spirit accomplished aspect fullness spirit sense ease come experience,0.37777777777777777,1
disney liveaction division history release cinematic flotsam one occasion unearth rare gem,0.15,1
message seem facile early film image terrible beauty may care,-0.45,-1
whether kiss future cult classic destine completely forget open question risktaker crowd check form opinion,0.06666666666666667,1
moment account life artist frida kahlo among cinema fine year,0.4166666666666667,1
unfortunately sandwich impossibly dry account kahlo life imaginable,-0.2833333333333333,-1
moment heartrende honest unaffected lrb gentle rrb way,0.25,1
stay clear remind true story likely one helluva time movie,0.15,1
enough twist tale make far satisfy almost horror film recent memory,0.03333333333333333,1
sundance film festival become buzzobsessed fan producer descend upon utah january ferret next great thing,0.4,1
tadpole one film declare year really next pretty good thing,0.31666666666666665,1
work elliott memoir rohm fashion sort delicate articulate character relationship study favor decade,-0.3,-1
story feel like serious read fill heavy dose always entice sayles dialogue,-0.26666666666666666,-1
really count bloody sunday connect visceral level transcend language,-0.30000000000000004,-1
crime matter less character although filmmaker supply enough complication close call doublecrosse satisfy we,-0.08333333333333333,-1
actor fantastic,0.4,1
make worth trip theatre,0.3,1
range funny shattering feature year well act personal velocity gather plenty dramatic momentum,-0.061111111111111095,-1
complain time see idea repeat film bourne identity prove fresh take always possible,0.15,1
recall quiet freakout like lavventura repulsion,0.0,0
epic documentary could get spike lee jim brown american long last give subject movie worthy talent,0.030952380952380953,1
story congeal feel piece star war saga fall place way make spine tingle revelation excitement,0.0,0
great comedy filmmaker know great comedy need nt always make we laugh,0.6333333333333334,2
tim story yet barbershop show way,0.0,0
movie one good example artful large format filmmake likely see anytime soon,0.30476190476190473,1
lend narcotize bland lrb sinister though nearly sinister biennial disney girl movie rrb machination biennial disney boy movie,-0.38888888888888884,-1
wellwritten nicely act beautifully shoot score film work several level openly question social more ensnare audience emotional pull,0.2833333333333333,1
jason x cheesy effect hoary plot macabre selfdeprecate sense humor make lot,-0.5,-1
lrb taymor rrb utilize idea make kahlo art live breathing part movie often catapult artist work,0.13636363636363635,1
nt new idea,0.13636363636363635,1
do never vividly much passion,-0.1,-1
impressive flawed effort indicate real talent,0.2333333333333333,1
two generation within one family test boundary intelligent restrained comingofage drama,0.8,2
sound sick twisted miracle shainberg film truly romance,-0.2714285714285714,-1
disturb brilliant documentary,0.45,1
mesmerizing eyeopene tour modern beijing culture journey rebellion retreat oblivion return,0.25,1
one good example treat subject fully aware examine much like photo nt know take,0.24583333333333335,1
far gloss still feel director denis villeneuve beat heart fondness character,0.1,1
prove female director make movie soft edge kathryn bigelow offer sugarcoat interlude lightness,0.05,1
film unrelentingly claustrophobic unpleasant,-0.7,-2
lrb villeneuve rrb seem realize intuitively even morality reduce option ultimate mystery life death,0.0,0
result mesmerizing fill menace squalor,0.3,1
fisher bare soul confront shortcoming way feel human true life,0.13333333333333333,1
fun codetalk fly right everyone head,0.4619047619047619,1
bourne jason bourne,0.0,0
scale building like super hero outstealth agent get girl,0.3333333333333333,1
super spy,0.3333333333333333,1
make movie comedy way avoid serious emotion involve,-0.3333333333333333,-1
cuddly sequel hit little visually polished little funny little madcap,-0.0625,-1
pleasure super trooper may fleet register strongly anybody still retain soft spot precollegiate humor,0.28888888888888886,1
film exhilarate watch sandler liberated constraint formula reveal unexpected depth actor,0.1,1
distant even sterile yet compulsively watchable look sordid life hogan heroes star bob crane,-0.1,-1
film deliver full assault reno immense wit insight time travel back feel like unforgettably uncertain day,0.2875,1
might predictably heartwarming tale suffuse complexity,-0.2,-1
sound trumpet first time since desperately seek susan madonna nt suck actress,0.01666666666666668,1
although much like first movie base jk rowle phenomenal fantasy good seller second goround possess quite pleasing headlong thrust likably delinquent attitude,0.19285714285714284,1
lrb take care cat rrb honestly nice little film take we examination young adult life urban south korea heart mind five principal,0.12249999999999998,1
story move inexorably seven day timeframe picture become increasingly mesmerize,0.0,0
maguire surprisingly effective peterspiderman,0.6,2
cozy ingratiating work challenge sometimes clever always interesting reason enough see,0.11666666666666667,1
film run equal part innocence wisdom wisdom come experience,0.0,0
fun grow,0.3,1
like old myth wonder tale spin afresh,0.1,1
rarely film come along intelligent exuberant move monsoon wedding,0.38333333333333336,1
one scarcely need subtitle enjoy colorful action farce,0.09999999999999998,1
quite funny type movie,0.25,1
often infuriatingly glib posturing yet make great evident care manage deliver man way arouse curiosity even unknowe viewer,0.525,2
one lrb herzog rrb least inspire work,-0.3,-1
boisterous comedy serve cruel reminder fate hundred thousand chinese one qualify terrible tragedy,-0.6666666666666666,-2
elle really couple crazy guy therapeutic laugh along,-0.033333333333333326,-1
irresistible combination rouse good story set truly grand scale,0.6,2
deny physically spectacular quality film emotional integrity performance,0.3,1
film year resolute emotional nakedness,0.0,0
exquisitely act masterfully preciously interwoven lrb film rrb address fascinating intelligent manner intermingle race politic local commerce,0.6,2
stevenson performance clueless fiercely commit volatile combination,0.0,0
fine movie go see,0.4166666666666667,1
shaky plot kaufman script still memorable great oneliner,0.32222222222222224,1
despite flaw secretary stay head make question firmly hold position,-0.2,-1
one rare exhilarate cinematic delight get even well hindsight mull every nuance mind,0.15,1
everything work average high mary recent comedy,0.003333333333333336,1
byzantine melodrama stimulate high brain function well libido,-0.06999999999999999,-1
sensitive expertly act crowdpleaser nt little broad comedy unabashedly sentimental tear,-0.06875,-1
film sharp often mischievous sense humor catch guard,-0.125,-1
fine documentary well extend warm invitation unfamiliar world illuminate fully allow large implication journey sink unobtrusively,0.3077380952380952,1
almost every scene film gem could stand alone perfectly realize observation mood behavior intent,1.0,2
psychologically rich suspenseful moral thriller stellar performance al pacino,0.15625,1
wo nt believe much laugh audacity cast sheer insanity,0.15,1
version classic like predecessor pleasure still plentiful,0.16666666666666666,1
bourne identity summer screen escapism use decade gear grownup,0.0,0
provide lrb rrb nailbite suspense credible character without rely technologyofthemoment technique pretentious dialogue,0.05000000000000002,1
try anything would fail perhaps explode level manic whimsy right,-0.10714285714285715,-1
sincere exploit subject honest manipulate audience,0.3111111111111111,1
